user_id,article_1,article_2,article_3,article_4,article_5
230783,123757,123818,123909,124352,25325
230784,352979,277107,283009,289003,84294
230785,96210,288440,336245,337441,20691
230786,293513,270607,20691,236610,96210
230787,225517,59436,207022,114536,57779
230788,29730,300473,225463,298310,272143
230789,284096,235854,277492,119534,354086
230790,108855,286321,225041,271921,323550
230791,272143,149623,33333,224075,158082
230792,336254,277107,289003,30389,331116
230793,164291,202493,182394,293301,202289
230794,331116,218028,209236,162378,214753
230795,277492,128260,307779,288435,183176
230796,271262,293513,194289,20691,96210
230797,234698,289090,336221,336220,235870
230798,58580,236566,313920,283764,277067
230799,289126,257291,337435,32750,161439
230800,183176,128260,277492,354086,288435
230801,361585,327379,5116,2377,353415
230802,166322,214258,191001,235920,33297
230803,293301,156654,257291,168623,289126
230804,288435,277492,119534,128260,183176
230805,336254,289003,331116,57966,277713
230806,288320,59057,336223,48403,119193
230807,293301,159762,31286,199844,96029
230808,198659,199198,64329,324823,156560
230809,284583,194289,277067,284773,142086
230810,96210,288440,336245,20691,336221
230811,124350,198817,95977,123614,123290
230812,308726,307415,307966,245107,69580
230813,289090,336221,336220,235616,234698
230814,156808,158082,162655,224075,156447
230815,352979,277107,283009,336254,289003
230816,336254,289003,157478,331116,57966
230817,128260,354086,277492,352901,288435
230818,166215,121359,166585,156808,158082
230819,244989,250680,237454,271262,284773
230820,167245,,,,
230821,272143,149623,33333,224075,158082
230822,331116,218028,202355,214753,207603
230823,207024,128394,352555,198659,121834
230824,161506,59057,141004,288320,31836
230825,234698,235870,95716,336221,300082
230826,2075,199855,199406,198659,218144
230827,29730,300473,225463,298310,272143
230828,272143,149623,33333,224075,158082
230829,336221,235616,336220,234698,235870
230830,182394,272143,198659,64329,224658
230831,160940,123909,123289,124194,284422
230832,215993,183176,283505,128260,336221
230833,111043,283505,215993,183176,160096
230834,264892,66194,21014,59057,337442
230835,234698,336221,235616,64409,288320
230836,235616,234698,336221,235870,336220
230837,163822,166050,283766,162965,195021
230838,331116,202355,218028,215613,315146
230839,336220,235616,234267,277491,289090
230840,277107,336254,289003,331116,157478
230841,213927,239603,220499,59758,224658
230842,202493,235658,293301,202289,257291
230843,202652,208981,159275,208582,199474
230844,264771,48878,62567,161506,59057
230845,,,,,
230846,198659,2075,182394,199855,218144
230847,25325,123909,123757,156625,135852
230848,270607,57748,215613,337143,237822
230849,133160,336380,31520,129434,123909
230850,336221,156964,64409,235870,214631
230851,336254,277107,289003,283009,352979
230852,111043,183176,215993,283505,128260
230853,58580,20691,236610,284583,313920
230854,297906,299441,149623,96999,272143
230855,156808,158082,162655,224075,156447
230856,128260,336221,277492,354086,289090
230857,261784,218330,315105,95716,277486
230858,286110,285906,288320,284170,59057
230859,272242,205973,168623,123289,190943
230860,156808,158082,162655,224075,156447
230861,272143,198659,182394,64329,207024
230862,338340,284985,123289,293050,272218
230863,264771,48878,161506,70830,62567
230864,207024,128394,265355,207035,3106
230865,182394,272143,198659,64329,224658
230866,331116,157478,57966,277107,289003
230867,72798,140739,,,
230868,284096,158794,337192,219926,10565
230869,300082,235616,336221,29953,208531
230870,272143,182394,198659,64329,175040
230871,202559,202355,331116,218028,162378
230872,57748,20691,293513,336245,337441
230873,128260,277492,288435,119534,289090
230874,336254,289003,331116,218028,157478
230875,182394,272143,198659,64329,224658
230876,352979,39894,30389,283009,29901
230877,123909,276970,95972,168623,211941
230878,207024,128394,207035,3106,202557
230879,331116,202355,218028,215613,199474
230880,58580,313920,96210,236610,20691
230881,336221,288325,234698,95716,59057
230882,182394,272143,198659,64329,224658
230883,293050,338340,123564,96480,283766
230884,289090,336221,190181,219926,10565
230885,288435,277492,128260,235854,183176
230886,,,,,
230887,2075,199855,199406,198659,218144
230888,20691,96210,183176,336245,288440
230889,202416,225010,38625,202670,250043
230890,158082,224075,156447,272143,156808
230891,136263,119102,129021,233742,336305
230892,128501,218344,225216,221725,332416
230893,39894,277107,352979,30389,336254
230894,236610,284583,194289,58580,293513
230895,234698,336221,156964,64409,235870
230896,183176,277492,289090,119534,284096
230897,235616,31068,336221,58565,31074
230898,336254,277107,283009,289003,39894
230899,29730,300473,225463,298310,272143
230900,277107,336254,289003,39894,331116
230901,283009,277107,336254,352979,39894
230902,202701,208596,202376,205992,123909
230903,336254,289003,277107,218028,283009
230904,199474,293513,288528,337143,284583
230905,123818,124350,293050,123289,123757
230906,128260,183176,119534,288435,277492
230907,20691,284583,313920,271262,57616
230908,164141,187065,129029,272143,313431
230909,272143,149623,33333,224075,158082
230910,158461,121359,166585,166215,198925
230911,156808,158082,162655,167245,224075
230912,272143,199198,175040,198659,182394
230913,313920,96244,271262,284583,187156
230914,198659,273397,199198,64329,324823
230915,39894,277107,336254,289003,283009
230916,132527,140613,250825,65415,137082
230917,161801,182621,235525,141004,181688
230918,331116,209236,337143,237822,199474
230919,277107,352979,336254,39894,283009
230920,336254,331116,277107,289003,30389
230921,20691,336245,96210,288440,336220
230922,331116,218028,202355,215613,199474
230923,,,,,
230924,331116,218028,209236,202355,162378
230925,207024,128394,207035,3106,202557
230926,352979,39894,283009,277107,289003
230927,182394,272143,198659,175040,64329
230928,166322,50494,289003,285908,157478
230929,289090,336220,128260,119534,111043
230930,336221,234269,234698,235870,336220
230931,111043,183176,283505,215993,128260
230932,202381,202320,289003,206785,207603
230933,313920,236610,271262,57616,58580
230934,336254,277107,289003,30389,283009
230935,336221,48403,95716,234698,59057
230936,272143,182394,198659,64329,175040
230937,156808,158082,162655,224075,156447
230938,336223,59057,303565,159177,31520
230939,199197,313431,272143,284547,285342
230940,277107,336254,289003,283009,39894
230941,337192,119534,235854,284096,336220
230942,272143,156447,156560,149623,218337
230943,59057,303180,336223,220590,133160
230944,95716,59057,119046,96532,336223
230945,64409,235870,235616,29953,336221
230946,39894,277107,352979,336254,283009
230947,218028,214753,61594,215613,315146
230948,167245,,,,
230949,343256,168564,331116,97616,58235
230950,182394,272143,198659,64329,224658
230951,354936,192079,307779,157725,292726
230952,283505,215993,119488,96210,183176
230953,272143,149623,33333,224075,158082
230954,277107,30389,336254,289003,331116
230955,336220,235616,336221,234698,289090
230956,270607,245161,199474,50504,337143
230957,183176,277492,128260,119534,354086
230958,352979,39894,30389,283009,336254
230959,39894,352979,30389,277107,336254
230960,234698,336221,235870,277491,95716
230961,32082,289090,336220,336221,29953
230962,123909,95972,276970,25325,168623
230963,,,,,
230964,277107,39894,352979,289003,336254
230965,343256,270607,97616,168564,50504
230966,277107,289003,336254,157478,57966
230967,336380,159177,293050,233658,158047
230968,224658,336607,39857,198659,127802
230969,284583,57616,284773,194289,277067
230970,336254,277107,283009,39894,331116
230971,183176,277492,119534,354086,128260
230972,29730,300473,225463,298310,272143
230973,225010,271262,202416,58580,96210
230974,293389,198224,220102,351884,292610
230975,336254,289003,331116,157478,57966
230976,202320,235105,202381,277107,207603
230977,272143,182394,198659,64329,175040
230978,293513,158882,225010,270607,285377
230979,108855,257291,198659,323550,233717
230980,227558,332442,59228,123909,299468
230981,129591,336221,271261,283667,336220
230982,123909,276970,168623,299152,285379
230983,32750,164291,261303,283996,336429
230984,293050,123757,123289,124350,96480
230985,187065,272143,129029,313431,64329
230986,289003,277107,336254,36162,283009
230987,192186,264559,224786,156658,163705
230988,272143,149623,33333,224075,158082
230989,283009,336254,277107,39894,157478
230990,156808,158082,162655,224075,156447
230991,57748,69833,70215,159266,337143
230992,331116,277107,336254,289003,285908
230993,314770,218337,235799,300308,233432
230994,160417,84021,331442,71530,73271
230995,284622,284844,272660,209723,284312
230996,288435,119534,128260,277492,183176
230997,206571,277107,336254,331116,30389
230998,336221,234698,235870,300082,59057
230999,257599,363188,362125,361040,198936
231000,272143,175040,199198,156560,107039
231001,157078,58193,207982,206090,161602
231002,218337,156447,156560,47696,272143
231003,214800,111210,276946,293301,58606
231004,20691,96210,183176,336245,336221
231005,30760,234481,294107,211442,156279
231006,336254,277107,289003,283009,277713
231007,128260,277492,337192,354086,288435
231008,352979,39894,30389,283009,336254
231009,96103,20691,96210,336245,284583
231010,208518,336223,336499,119193,149622
231011,182394,272143,198659,175040,64329
231012,214800,293301,276946,111210,233478
231013,2075,199855,199406,198659,218144
231014,59057,31836,336223,288320,48403
231015,140528,129434,123613,123818,124350
231016,182394,257291,272143,324823,224658
231017,272143,149623,33333,224075,158082
231018,277107,336254,283009,39894,289003
231019,293513,158882,57616,284583,270607
231020,272143,149623,33333,224075,158082
231021,336254,277107,283009,289003,157478
231022,271262,284583,58580,236610,20691
231023,271262,20691,284583,313920,336245
231024,336221,234698,277486,235870,288325
231025,336221,156964,64409,235870,214631
231026,276970,215861,123289,338340,124194
231027,289090,336220,336221,234698,234267
231028,293114,124749,42112,96755,84117
231029,331116,218028,202355,215613,293513
231030,277107,336254,289003,331116,202355
231031,183176,119534,284339,354086,277492
231032,254408,42422,272143,65024,
231033,257720,202330,207963,260645,234269
231034,272143,149623,33333,224075,158082
231035,283766,195021,195483,123289,209200
231036,336254,277107,30389,289003,331116
231037,20691,96210,271262,284583,336245
231038,38625,271262,65991,236610,58580
231039,39894,336254,277107,352979,283009
231040,182394,272143,198659,64329,224658
231041,331116,218028,202355,215613,199474
231042,39894,277107,352979,206571,30389
231043,39894,352979,283009,336254,30389
231044,277107,336254,289003,283009,331116
231045,235616,208237,289090,235524,207848
231046,2075,199855,199406,198659,224658
231047,182256,293050,95977,198817,338340
231048,272143,182394,198659,64329,224658
231049,96210,336245,181585,111043,119534
231050,156808,158082,162655,224075,156447
231051,202388,202534,70591,206735,202372
231052,36162,277107,289003,336254,283009
231053,234698,336221,156964,235870,293218
231054,108855,323550,257291,271921,286321
231055,207174,119586,207469,225745,206159
231056,202355,218028,331116,215613,214753
231057,270607,293513,20691,271262,285377
231058,199855,118753,132475,283327,220258
231059,215613,95868,95531,360375,315146
231060,336254,331116,289003,157478,57966
231061,288320,336223,59057,119193,48403
231062,95716,234698,235870,315105,352983
231063,123289,293050,124194,124748,338340
231064,285533,96210,336245,348112,183176
231065,277107,336254,289003,283009,30389
231066,284583,236610,271262,20691,313920
231067,277107,336254,30389,157478,289003
231068,288528,293513,245161,49282,342452
231069,277107,336254,331116,289003,283009
231070,168623,190943,357706,257291,157702
231071,48403,119193,59057,31836,270229
231072,289090,235616,336220,336221,208237
231073,250160,272143,121834,319710,261612
231074,348111,341838,285298,182513,129029
231075,272143,182394,198659,64329,224658
231076,107282,203163,202637,348112,208150
231077,331116,327132,181858,74780,237822
231078,198659,199198,324823,64329,272143
231079,213927,107182,239603,220499,59758
231080,183176,277492,128260,119534,307779
231081,221236,224788,195660,195545,50494
231082,167245,,,,
231083,284622,284844,352555,272660,209723
231084,187065,129029,313431,272143,285298
231085,59057,288320,236553,336223,133160
231086,336254,289003,157478,277107,30389
231087,277492,337192,128260,354086,119534
231088,182394,272143,198659,64329,224658
231089,183176,336220,277492,235616,307779
231090,156808,158082,162655,167245,224075
231091,202381,202320,207603,206785,285908
231092,159622,48552,237205,119312,17217
231093,,,,,
231094,272143,224075,158082,156447,156808
231095,156808,158082,162655,224075,156447
231096,198659,272143,182394,207024,64329
231097,167245,,,,
231098,183176,111043,128260,289090,336220
231099,331116,218028,209236,162378,206785
231100,272143,149623,33333,224075,158082
231101,277492,128260,183176,119534,354086
231102,187065,272143,129029,313431,164291
231103,182394,272143,198659,64329,224658
231104,158082,224075,156447,272143,156808
231105,288320,59057,48403,336223,30611
231106,39894,277107,336254,283009,352979
231107,157478,57966,97530,289003,283791
231108,331116,202355,218028,215613,199372
231109,234698,95716,235870,300082,156964
231110,29730,300473,225463,298310,272143
